step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,rollout_corr_training_ppl,rollout_corr_training_log_ppl,rollout_corr_kl,rollout_corr_k3_kl,rollout_corr_rollout_ppl,rollout_corr_rollout_log_ppl,rollout_corr_log_ppl_diff,rollout_corr_log_ppl_abs_diff,rollout_corr_log_ppl_diff_max,rollout_corr_log_ppl_diff_min,rollout_corr_ppl_ratio,rollout_corr_chi2_token,rollout_corr_chi2_seq,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob_entropy,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1181,0.009089674276765436,0.0006095170465414412,0.00035864555215425753,0.0,1.0029073804616928,0.0028539604354591575,0.00035864555215425753,0.00043255042411818184,1.0028327852487564,0.002780002179861185,7.39583607582972e-05,0.00042817238289671877,0.007231112569570541,-0.01804976910352707,1.0000753365457058,0.0011803917586803436,0.04392547905445099,0.0038745732163079083,0.36468505859375,0.2561523539237653,180.56435108184814,187.27734375,137.15214157104492,5e-06,1181,23,0.889609158039093,0.996874988079071,0.0,0.889609158039093,0.996874988079071,0.0,-0.04939179867506027,2.4747040271759033,-0.35353371500968933,-0.04939179867506027,2.4747040271759033,-0.35353371500968933,440.5234375,1768.0,69.0,0.0,36.390625,176.0,12.0,440.5234375,1768.0,69.0,0.0,0.0,272.4375,554.0,177.0,0.0,4,42,9.09375,0.0625,0.9375,7.5,8,7.116873264312744,8.0,8,8,3.061629831790924e-05,0.1124989278614521,1.8010253347456455,0.38251717627281323,0.0,0.0,0.0,1.8010253347456455,0.0,265,1768,4.7528559230268,9.186007082462311e-05,1.1226646434515715,0.003027006983757019,5.023886954411864,10.932265046983957,4.032626748085022e-05,0.08428992361762108,0.05505086571638813,3.3169407770817336e-05,91259,10.932265046983957,4173.837700046293,
1182,0.012376135564409196,0.0001558603544253856,0.0002619628685636144,0.0,1.0049772039055824,0.004823425380891422,0.0002619628685636144,0.00023071116065732922,1.0048843026161194,0.004736782333566225,8.664301353178416e-05,0.0002958795704444128,0.008969515562057495,-0.008863717317581177,1.0000873506069183,0.00043564289808273315,0.004930645227432251,-0.0005129260389367118,2.979248046875,0.263063538328125,180.56435108184814,187.27734375,137.157470703125,5e-06,1182,23,0.8933548927307129,0.9959183931350708,0.0,0.8933548927307129,0.9959183931350708,0.0,-0.001170036499388516,0.5392749309539795,-1.617989420890808,-0.001170036499388516,0.5392749309539795,-1.617989420890808,445.796875,1141.0,102.0,0.0,33.640625,147.0,12.0,445.796875,1141.0,102.0,0.0,0.0,232.75,342.0,160.0,0.0,4,42,9.15625,0.0625,0.9375,7.5,8,7.146839141845703,8.0,8,8,4.523620009422302e-05,0.1277643945068121,1.5571319200098515,0.37406680078129284,0.0,0.0,0.0,1.5571319200098515,0.0,160,1124,3.8900586552917957,0.0001013297587633133,1.1040587797760963,0.0029859617352485657,4.608030831441283,9.628154465928674,4.6815723180770874e-05,0.06817249054172296,0.05305490629609785,3.437909290589456e-05,86854,9.628154465928674,4510.417874336761,
1183,0.00602629518834874,0.00035876290712621994,0.00037428239502901306,0.0,1.003624476492405,0.0035737012985919137,0.00037428239502901306,0.00023468596585727794,1.003259927034378,0.0032229462776740547,0.0003507548903485258,0.0007130274759958866,0.014000393450260162,-0.007165089249610901,1.0003531500697136,0.00014638900756835938,-0.0007346868515014648,0.0006795273948227987,1.74609375,0.27760760970330706,180.56435108184814,187.27734375,137.26323699951172,5e-06,1183,23,0.8720172047615051,0.9906250238418579,0.0,0.8720172047615051,0.9906250238418579,0.0,-0.0008616314153186977,0.3534165620803833,-2.4741220474243164,-0.0008616314153186977,0.3534165620803833,-2.4741220474243164,564.4765625,2171.0,112.0,0.0,45.8046875,225.0,12.0,564.4765625,2171.0,112.0,0.0,0.0,260.3125,353.0,174.0,0.0,4,42,10.640625,0.0625,0.9375,7.5,8,6.976137638092041,8.0,8,8,2.977624535560608e-05,0.12454593181610107,2.2679525278508663,0.48066677326278295,0.0,0.0,0.0,2.2679525278508663,0.0,266,2166,4.678162075579166,9.253062307834625e-05,1.1965076606720686,0.0030115321278572083,5.4174961391836405,11.31839682161808,3.7554651498794556e-05,0.06474695964982999,0.051315167127803894,2.8525590140066194e-05,105573,11.31839682161808,4663.778875394973,
1184,0.004178831091849133,0.0008529776678187773,0.00016527044080483222,0.0,1.0015934184193611,0.001556181137857493,0.00016527044080483222,6.975668547411391e-05,1.001585602760315,0.0015530091231994447,3.1719580135813885e-06,0.00022839134366847702,0.008382357656955719,-0.0029438361525535583,1.0000035092234612,-6.569176912307739e-05,0.000340927392244339,-0.004522550145338755,1.54296875,0.26904377037610255,180.56435108184814,187.27734375,137.13747024536133,5e-06,1184,23,0.9218672513961792,0.9921875,0.8031250238418579,0.9218672513961792,0.9921875,0.8031250238418579,0.00978638045489788,0.9350256323814392,-0.9350256323814392,0.00978638045489788,0.9350256323814392,-0.9350256323814392,496.1875,1319.0,102.0,0.0,33.375,147.0,13.0,496.1875,1319.0,102.0,0.0,0.0,233.125,358.0,174.0,0.0,4,42,8.75,0.0,1.0,8.0,8,7.374937534332275,8.0,8,8,3.0724331736564636e-05,0.14029491133987904,1.5422510150820017,0.36588213832874317,0.0,0.0,0.0,1.5422510150820017,0.0,177,1312,3.954387726262212,9.718909859657288e-05,1.1349934004247189,0.003063652664422989,4.898541672155261,10.026259856298566,4.0279701352119446e-05,0.06226205640291932,0.05247388028274982,3.281828631869686e-05,93352,10.026259856298566,4655.375052011824,
1185,0.005488458467880264,0.0006584389338968322,0.00026170777624656694,0.0,1.0035456418991089,0.0034768218974932097,0.00026170777624656694,0.0006227854928913742,1.0029758960008621,0.002929325637524016,0.0005474962542564299,0.001487331980797535,0.04806063696742058,-0.027169689536094666,1.0005652569234371,0.0032888203859329224,0.14330114796757698,0.005893326320801862,3.015625,0.2632842095889232,180.56435108184814,187.27734375,137.1522216796875,5e-06,1185,23,0.9457964897155762,0.995312511920929,0.0,0.9457964897155762,0.995312511920929,0.0,-0.056202232837677,0.54006028175354,-2.474818229675293,-0.056202232837677,0.54006028175354,-2.474818229675293,412.09375,2092.0,69.0,0.0,30.203125,204.0,12.0,412.09375,2092.0,69.0,0.0,0.0,276.1875,472.0,160.0,0.0,4,42,7.4375,0.0,1.0,7.875,8,7.566372394561768,8.0,8,8,3.5414472222328186e-05,0.1135622188448906,2.002922547981143,0.31817999061604496,0.0,0.0,0.0,2.002922547981143,0.0,221,2092,4.410607356578112,9.512342512607574e-05,1.1363824773579836,0.0030298754572868347,4.731568677350879,10.304811600595713,4.0547922253608704e-05,0.08361657990024478,0.0537067954296354,3.439132187612752e-05,88100,10.304811600595713,4274.702120459292,
1186,0.009492854529526085,0.0030992469255579636,0.0016304016178310121,0.0,1.0088101848959923,0.008590922996518202,0.0016304016178310121,0.002161075202820939,1.0076345205307007,0.007490683114156127,0.0011002397054653557,0.004785745419212617,0.06572671979665756,-0.0386512354016304,1.001185417175293,0.0052170902490615845,0.12674657255411148,0.00246904685127447,1.30078125,0.2794426859203105,180.56435108184814,187.27734375,137.26032638549805,5e-06,1186,23,0.9351134300231934,0.9938775300979614,0.0,0.9351134300231934,0.9938775300979614,0.0,-0.029547637328505516,2.4736759662628174,-2.4661803245544434,-0.029547637328505516,2.4736759662628174,-2.4661803245544434,561.625,1657.0,116.0,0.0,40.0546875,177.0,12.0,561.625,1657.0,116.0,0.0,0.0,294.25,500.0,180.0,0.0,4,42,9.109375,0.0,1.0,7.9375,8,7.480907440185547,8.0,8,8,4.556402564048767e-05,0.12380610778927803,1.7906319741159678,0.45452954596839845,0.0,0.0,0.0,1.7906319741159678,0.0,210,1657,4.277866888791323,8.822232484817505e-05,1.193351237103343,0.0030013415962457657,5.545909475535154,11.04310055449605,4.0180981159210205e-05,0.05950738494312434,0.0506235347189933,2.7396502083446816e-05,109552,11.04310055449605,4960.201143663288,
1187,0.0062744774331804365,0.00048049521137727425,0.000777516721644389,0.0,1.0018657445907593,0.0018446100930304965,0.000777516721644389,0.00025216144744973773,1.0015567690134048,0.0015439779608641402,0.00030063209575814653,0.0004522602824010846,0.016896426677703857,-0.002979852957651019,1.0003024488687515,-0.0007540807127952576,-0.03363808989524841,0.016874547520274064,2.3359375,0.2632634153586742,180.56435108184814,187.27734375,137.19840240478516,5e-06,1187,23,0.9285942316055298,0.996874988079071,0.0,0.9285942316055298,0.996874988079071,0.0,-0.11458557844161987,0.724442183971405,-2.4748661518096924,-0.11458557844161987,0.724442183971405,-2.4748661518096924,454.6015625,3610.0,86.0,0.0,30.5078125,216.0,12.0,454.6015625,3610.0,86.0,0.0,0.0,256.1875,342.0,174.0,0.0,4,42,7.53125,0.0,1.0,7.9375,8,7.428753852844238,8.0,8,8,4.893355071544647e-05,0.12126497365534306,1.9820091016590595,0.3456325009756256,0.0,0.0,0.0,1.9820091016590595,0.0,178,3610,4.905286107212305,9.363330900669098e-05,1.1560395937412977,0.003030207008123398,4.928235746920109,11.016259729862213,3.912113606929779e-05,0.08429919928529972,0.05416774652861706,3.33059320970686e-05,90981,11.016259729862213,4129.396103169853,
1188,0.005953321611741558,0.00039309739440795965,0.00034103907768212594,0.0,1.0028849318623543,0.002830914410878904,0.00034103907768212594,0.00024869820740759663,1.0027026534080505,0.0026614536545821466,0.0001694606872604254,0.0004346819082456932,0.021497905254364014,-0.004569968208670616,1.0001710057258606,0.000123489648103714,0.013998094946146011,0.004286611176212318,1.05078125,0.2771834361683917,180.56435108184814,187.27734375,137.2242431640625,5e-06,1188,23,0.8855510354042053,0.9909999966621399,0.0,0.8855510354042053,0.9909999966621399,0.0,-0.020080244168639183,0.3535391092300415,-2.4747660160064697,-0.020080244168639183,0.3535391092300415,-2.4747660160064697,599.6796875,2349.0,69.0,0.0,46.59375,220.0,12.0,599.6796875,2349.0,69.0,0.0,0.0,257.9375,559.0,178.0,0.0,4,42,10.734375,0.0625,0.9375,7.5,8,7.084407806396484,8.0,8,8,4.862435162067413e-05,0.12112153507769108,2.2996234502643347,0.49199918792874087,0.0,0.0,0.0,2.2996234502643347,0.0,178,2201,4.778483364731073,9.7641721367836e-05,1.2091160621494055,0.0030540842562913895,5.707333121448755,11.72324027493596,3.98736447095871e-05,0.06225306953883028,0.05199119217899117,2.782130955400947e-05,109775,11.72324027493596,4681.939354032375,
1189,0.007674936903640628,0.0030041329009691253,0.0011652051380224293,0.0,1.0054006651043892,0.0053277463593985885,0.0011652051380224293,0.0008238276207066519,1.0043127238750458,0.00426756840897724,0.0010601778121781535,0.002475294462783495,0.025576800107955933,-0.027735112234950066,1.001079734414816,0.0008397139608860016,0.1572229191660881,0.013433815416647121,2.88671875,0.2769864759247787,180.56435108184814,187.27734375,137.18292999267578,5e-06,1189,23,0.9208739995956421,0.9979591965675354,0.760937511920929,0.9208739995956421,0.9979591965675354,0.760937511920929,-0.06080108508467674,1.2075717449188232,-1.6190351247787476,-0.06080108508467674,1.2075717449188232,-1.6190351247787476,636.8984375,2215.0,160.0,0.0,44.1796875,157.0,13.0,636.8984375,2215.0,160.0,0.0,0.0,215.3125,284.0,174.0,0.0,4,30,10.28125,0.0,1.0,8.0,8,7.366992473602295,8.0,8,8,2.6501715183258057e-05,0.13620074652135372,1.5613306630402803,0.49066141959337983,0.0,0.0,0.0,1.5613306630402803,0.0,251,2215,3.936239594593644,9.422004222869873e-05,1.1721921358257532,0.002944551408290863,5.599652489647269,10.742245653644204,3.7942081689834595e-05,0.048283792237695425,0.05133386952730736,2.699367828434186e-05,109083,10.742245653644204,5077.290331886733,
1190,0.01259512483375147,0.0027203719873796217,0.0007430101113641285,0.0,1.0103010684251785,0.010087923001265153,0.0007430101113641285,0.0008407195291511016,1.0090028047561646,0.008825092838378623,0.0012628297577066405,0.003059209178900346,0.0444188266992569,-0.02696196548640728,1.0013040751218796,0.0020178258419036865,0.048677049577236176,0.009397085348609835,2.5703125,0.28600118093117866,180.56435108184814,187.27734375,137.19104766845703,5e-06,1190,23,0.8833481073379517,0.9944897890090942,0.0,0.8833481073379517,0.9944897890090942,0.0,-0.07107547670602798,1.6197208166122437,-2.4705469608306885,-0.07107547670602798,1.6197208166122437,-2.4705469608306885,799.78125,2905.0,69.0,0.0,62.3671875,201.0,12.0,799.78125,2905.0,69.0,0.0,0.0,287.25,527.0,160.0,0.0,4,42,14.046875,0.0625,0.9375,7.3125,8,7.066784858703613,8.0,8,8,5.080364644527435e-05,0.1199808306992054,2.101798176765442,0.6902452845824882,0.0,0.0,0.0,2.101798176765442,0.0,401,2742,4.741816706955433,0.00010408274829387665,1.377779183909297,0.003021601587533951,7.108329256996512,13.256397392600775,3.682635724544525e-05,0.04631946925873708,0.05108760426186943,2.1716268416946605e-05,139140,13.256397392600775,5248.0321719105505,
1191,0.004305539448978379,0.0009508350558462553,0.0004262947982383025,0.0,1.0009536817669868,0.0009409055237483699,0.0004262947982383025,0.00014103549087388784,1.0008413791656494,0.000832560771414137,0.00010834471896714604,0.00018413740070855056,0.010659497231245041,-0.0017435385379940271,1.0001087747514248,-0.0003640688955783844,-0.008286289870738983,0.006585168990568491,0.888671875,0.2641632546332391,180.56435108184814,187.27734375,137.2915802001953,5e-06,1191,23,0.9284073114395142,0.9984375238418579,0.0,0.9284073114395142,0.9984375238418579,0.0,-0.04709082841873169,0.3535521626472473,-2.474865198135376,-0.04709082841873169,0.3535521626472473,-2.474865198135376,416.4765625,1863.0,76.0,0.0,27.3046875,195.0,9.0,416.4765625,1863.0,76.0,0.0,0.0,277.125,477.0,174.0,0.0,4,42,7.0625,0.0,1.0,7.9375,8,7.427258491516113,8.0,8,8,2.942793071269989e-05,0.10398772917687893,1.8797642402350903,0.2954590890003601,0.0,0.0,0.0,1.8797642402350903,0.0,266,1863,4.282182428985834,9.909458458423615e-05,1.1106653083115816,0.0030640624463558197,4.780985031276941,10.20087718963623,3.792904317378998e-05,0.08032756999729565,0.053851443791767845,3.451259218026177e-05,88781,10.20087718963623,4351.635567684252,
1192,0.00623338803416118,0.0,0.0002120688200193399,0.0,1.0018962770700455,0.0018733044453256298,0.0002120688200193399,0.00012659687561011879,1.0016969591379166,0.0016748516209190711,0.00019845283054564788,0.00032308613299392164,0.0038956739008426666,-0.0026410268619656563,1.000198669731617,0.00010517239570617676,-0.007649179548025131,-0.0006149299442768097,0.099365234375,0.27641612679105904,180.56435108184814,187.27734375,137.18120193481445,5e-06,1192,23,0.9062296748161316,0.9906250238418579,0.0,0.9062296748161316,0.9906250238418579,0.0,-0.007296446710824966,0.10573447495698929,-0.10573447495698929,-0.007296446710824966,0.10573447495698929,-0.10573447495698929,531.9609375,2185.0,86.0,0.0,40.53125,202.0,12.0,531.9609375,2185.0,86.0,0.0,0.0,267.75,440.0,174.0,0.0,4,42,9.375,0.0625,0.9375,7.5,8,7.249837398529053,8.0,8,8,2.9763206839561462e-05,0.12532262317836285,1.9742673505097628,0.43032153796229977,0.0,0.0,0.0,1.9742673505097628,0.0,174,2018,4.693545816466212,9.521283209323883e-05,1.1438259724527597,0.0030588489025831223,5.252907916903496,11.127960113808513,3.805011510848999e-05,0.06893048738403332,0.05131647096024438,2.98823686545248e-05,102363,11.127960113808513,4599.3604826539295,
1193,0.0017148336919490248,0.0,7.428215269555949e-06,0.0,1.0002141296863556,0.00021406347877928056,7.428215269555949e-06,8.926765465155917e-07,1.0002082586288452,0.00020819667770410888,5.866801586762449e-06,6.146972225451464e-05,0.0008202794124372303,-0.0017510983161628246,1.0000059008598328,-1.1242926120758057e-05,-2.3700296878814697e-05,-0.007644068013178185,0.013916015625,0.25548815245594636,180.56435108184814,187.27734375,137.17686462402344,5e-06,1193,23,0.9142119288444519,0.9889795780181885,0.7890625,0.9142119288444519,0.9889795780181885,0.7890625,0.024513479322195053,0.10573447495698929,-0.10573447495698929,0.024513479322195053,0.10573447495698929,-0.10573447495698929,378.625,834.0,148.0,0.0,22.625,48.0,12.0,378.625,834.0,148.0,0.0,0.0,286.6875,477.0,174.0,0.0,4,10,6.125,0.0,1.0,8.0,8,7.313695907592773,8.0,8,8,3.0513852834701538e-05,0.12573854438960552,0.5362155698239803,0.2571836693241494,0.0,0.0,0.0,0.5362155698239803,0.0,261,621,2.8083981201052666,9.465403854846954e-05,1.121644290164113,0.00303778238594532,4.645996551960707,8.60149386152625,3.912299871444702e-05,0.057948128922607846,0.054556089149374196,3.5671470008751995e-05,85160,8.60149386152625,4950.302899180887,
1194,0.004831626429222524,0.0007540339138358831,0.000180073030605854,0.0,1.0025465413928032,0.0025088827424042393,0.000180073030605854,0.00012703413804615593,1.0024367570877075,0.0024069457067525946,0.00010193712000727828,0.00059186399448663,0.015749361366033554,-0.005886531434953213,1.0001035332679749,7.697567343711853e-05,-0.0025204159319400787,0.008267299243016168,0.958984375,0.2580461368114527,180.56435108184814,187.27734375,137.17998504638672,5e-06,1194,23,0.9425786137580872,0.9979591965675354,0.7749999761581421,0.9425786137580872,0.9979591965675354,0.7749999761581421,-0.060221318155527115,0.3535410463809967,-2.4747912883758545,-0.060221318155527115,0.3535410463809967,-2.4747912883758545,389.9453125,1855.0,86.0,0.0,29.9453125,171.0,12.0,389.9453125,1855.0,86.0,0.0,0.0,242.8125,363.0,174.0,0.0,4,36,7.421875,0.0,1.0,8.0,8,7.540628910064697,8.0,8,8,5.220063030719757e-05,0.1200764998793602,1.6597319841384888,0.3223101654439233,0.0,0.0,0.0,1.6597319841384888,0.0,210,1855,3.8764942921698093,9.329430758953094e-05,1.0464108306914568,0.0030455775558948517,4.444893654435873,9.39437466301024,3.934837877750397e-05,0.07766502298338727,0.05487997301539482,3.760297255188537e-05,80993,9.39437466301024,4310.71800440879,
1195,0.043569983608904295,0.001563918951433152,0.001130385108048415,0.0,1.0176435858011246,0.012942442718667735,0.001130385108048415,0.0005928220279373935,1.0168311595916748,0.012166275686467998,0.0007761661810263831,0.0011373220952748397,0.02199341356754303,-0.02041829377412796,1.0007827691733837,-0.0002022087574005127,-0.03068692609667778,0.0004240614071022719,2.904296875,0.2646332875167379,180.56435108184814,187.27734375,137.19272232055664,5e-06,1195,23,0.8748070001602173,0.9938775300979614,0.0,0.8748070001602173,0.9938775300979614,0.0,-0.03874138370156288,2.474724769592285,-0.3535240888595581,-0.03874138370156288,2.474724769592285,-0.3535240888595581,451.859375,1256.0,102.0,0.0,40.0234375,375.0,13.0,451.859375,1256.0,102.0,0.0,0.0,238.875,392.0,167.0,0.0,4,42,9.328125,0.0625,0.9375,7.5,8,6.998456001281738,8.0,8,8,4.435889422893524e-05,0.13303040899336338,3.4228285159915686,0.42894410889130086,0.0,0.0,0.0,3.4228285159915686,0.0,392,1106,5.48436426743865,9.035877883434296e-05,1.0863886773586273,0.0031087547540664673,4.69675487652421,11.293547660112381,4.0100887417793274e-05,0.09482285465331876,0.05312229823924051,3.516134044457289e-05,88414,11.293547660112381,3914.359006615296,
1196,0.0034873342883656733,0.0018869416671805084,0.0007879927901797146,0.0,1.007281169295311,0.006397762605956814,0.0007879927901797146,0.0012432221427786452,1.0059366673231125,0.005150967435838538,0.0012467950016628038,0.002651143722573579,0.07834266871213913,-0.06384292244911194,1.0013318434357643,0.003833986818790436,0.06046159937977791,0.000171923718880862,1.636474609375,0.26509732623018833,180.56435108184814,187.27734375,137.34607315063477,5e-06,1196,23,0.938922107219696,0.9918367266654968,0.7979592084884644,0.938922107219696,0.9918367266654968,0.7979592084884644,-0.013303861021995544,1.6201354265213013,-0.5400480628013611,-0.013303861021995544,1.6201354265213013,-0.5400480628013611,413.4453125,1189.0,148.0,0.0,27.3984375,80.0,12.0,413.4453125,1189.0,148.0,0.0,0.0,278.0,472.0,160.0,0.0,4,16,6.96875,0.0,1.0,8.0,8,7.51137638092041,8.0,8,8,3.754720091819763e-05,0.12632200866937637,0.8469308782368898,0.307097621349385,0.0,0.0,0.0,0.8469308782368898,0.0,174,1189,3.290410690009594,0.00010078772902488708,1.1250624060630798,0.0031205564737319946,4.689255667850375,9.131777906790376,3.657303750514984e-05,0.06217589784791659,0.05298294636292159,3.525853311939433e-05,88505,9.131777906790376,4845.989516137259,
1197,0.006247704470297322,0.0012896705302409828,0.0002162068576314624,0.0,1.002217210829258,0.0021796170622110367,0.0002162068576314624,0.0002514356450200178,1.0021704137325287,0.0021360212322178995,4.359583626012409e-05,0.0003906149447630014,0.00816236063838005,-0.007668063044548035,1.0000444315373898,0.00046296417713165283,0.022573430091142654,0.015523816284257919,0.869140625,0.27975506633892533,180.56435108184814,187.27734375,137.22705841064453,5e-06,1197,23,0.9118523001670837,0.9921875,0.0,0.9118523001670837,0.9921875,0.0,-0.09053169935941696,0.5561651587486267,-2.4748663902282715,-0.09053169935941696,0.5561651587486267,-2.4748663902282715,594.2421875,3389.0,112.0,0.0,41.703125,204.0,12.0,594.2421875,3389.0,112.0,0.0,0.0,272.0,475.0,160.0,0.0,4,42,9.96875,0.0,1.0,7.8125,8,7.294818878173828,8.0,8,8,3.0020251870155334e-05,0.1257634200155735,2.0784423891454935,0.46588286181213334,0.0,0.0,0.0,2.0784423891454935,0.0,475,3389,4.899361262097955,9.975209832191467e-05,1.2003668993711472,0.0031512118875980377,5.696525700390339,11.847920117899776,3.789365291595459e-05,0.06441188570129965,0.051376055884255256,2.8420276946924465e-05,110879,11.847920117899776,4679.260110493343,
